66518824,Top Buy Stocks:$BBT $BK $CFG $HLT $HPQ $INTC $MEET $NE $RIG   http://www.stoxline.com/quote.php?symbol=bbt,2016-11-08T14:25:26Z
66517738,$INTC Centec Teams with EmbedWay to Release New Open-Networking 10GE SDN White Box... http://au.finance.yahoo.com/news/centec-teams-embedway-release-open-140000066.html,2016-11-08T14:15:40Z
66510229,Is Nvidia Corp the King of AI After Tesla Motors Deal? https://www.scutify.com/articles/2016-11-08-is-nvidia-corporation-nvda-the-king-of-ai-after-tesla-motors-inc-tsla-deal $NVDA $TSLA $MBLY $INTC #AI #artificial #intelligence,2016-11-08T12:36:16Z
66510081,$DIA $UTWI $DWTI $AMZN $INTC $GE $UA $BABA $MSFT $TWTR whoops! Typo! Try 73 more straight MONTHS of job creation,2016-11-08T12:32:41Z
66509800,$DIA $UTWI $DWTI $AMZN $INTC $GE $UA $BABA $MSFT $TWTR try another 73 consecutive weeks of job creation,2016-11-08T12:24:52Z
66509725,Try 93 million people out of the workforce.$FB $DIA $UTWI $DWTI $AMZN $INTC $GE $UA $BABA $MSFT $TWTR,2016-11-08T12:22:41Z
66505090,$FB $dia $utwi $dwti $amzn $intc $ge $ua $baba $msft $twtr sure 73 straight weeks of job creation ALWAYS means more jobless...clueless 😂😂,2016-11-08T08:11:44Z
66503294,$VUZI bullish pattern. Pivot candlesticks warns short sellers to be on alert.Sentiment is changing on VUZ. Other #ar $INTC $FB $AAPL $GOOG,2016-11-08T06:00:59Z
66501675,$FB $dia $utwi $dwti $amzn $intc $ge $ua $baba $msft $twtr,2016-11-08T04:32:21Z
66486777,Battle between survival of the fittest $AMBA vs $INTC. Intels recent Co acquired proves they are on target.but $amba already taken the step,2016-11-07T22:11:47Z
66485092,$INTC Qualcomm&#39;s Purchase of NXP Could Hurt These 3 Companies http://www.fool.com/investing/2016/11/07/qualcomms-purchase-of-nxp-could-hurt-these-3-compa.aspx,2016-11-07T21:51:22Z
66482684,$INTC Up 3.2% Today. Intel #Dividend Stock #Analysis - http://dividendvaluebuilder.com/intel-intc-dividend-stock-analysis/ #yield #growth #technology #DVB,2016-11-07T21:28:34Z
66477756,$VUZI commercial volume shipments can commence which should occur before the end of November in all major markets. $INTC 30% stake. Big $$,2016-11-07T20:49:17Z
66476671,$VUZI VUZI is going to 30. $AAPL $GOOG $FB $INTC $GE,2016-11-07T20:38:25Z
66476323,$VUZI  @ALLinCLEVELAND M300 Nears Regulatory Approvals to Allow Volume Ship.  I own these #ar leaders $AAPL $GOOG $FB     $INTC  $GE,2016-11-07T20:34:25Z
66472906,$INTC or $QCOM? https://bnlfinance.com/2016/11/07/intel-or-qualcomm-stock-which-stock-to-buy-qcom-intc,2016-11-07T19:59:28Z
66472656,Big Tech Is Leading The Stock Market Higher Today https://benzinga.com/z/8661022 $AMZN $CRM $CSC $NVDA $MSFT $GOOG $INTC $CSCO,2016-11-07T19:57:03Z
66456432,$INTC Holding through election. Confident Intel will keep gaining more value.,2016-11-07T17:07:01Z
66453329,Advanced Micro Devices: Big Profits for Strong Stomachs $AMD $INTC $BABA - http://investorplace.com/2016/11/advanced-micro-devices-inc-amd-stock-big-profits-iplace/,2016-11-07T16:39:22Z
66451331,$INTC Intel &#39;Laser Chip&#39; Called Possible &#39;Game Changer&#39; In Data Centers http://www.investors.com/news/technology/intel-laser-chip-could-be-game-changer-susquehanna-says/,2016-11-07T16:20:23Z
66449407,Qualcomm-NXP Merger Could Create Strong Competition for Intel http://marketrealist.com/?p=1720977 $INTC $MBLY $NXPI $QCOM $NVDA,2016-11-07T16:03:56Z
66449333,$VUZI @Vuzix is working w/ 40 Fortune 100 co $GE   $BABA  #Airbus #DHL $TSLA  $INTC stake. Huge cash flowing into to VUZIX. $10 soon.,2016-11-07T16:03:39Z
66447283,Hey shorts why do you think $INTC bot 30% stake in $VUZI?  Also @Vuzix is working w/ 40 of Fortune 100 co ie $GE $BA #Airbus #DHL $TSLA,2016-11-07T15:44:57Z
66446131,$VUZI a lot of secondary VIP  interest like $GE and $INTC maybe looking VUZIX shares. Price and RSI still low and room for upside.,2016-11-07T15:34:51Z
66445177,$INTC How will election affect price?,2016-11-07T15:26:45Z
66438141,Play the Post-Election Rally In $INTC - http://investorplace.com/2016/11/intel-corporation-intc-stock-price-options/,2016-11-07T14:34:18Z
66437193,$QCOM $INTC,2016-11-07T14:25:20Z
66435028,$INTC #Semiconductors sector comp is now available http://link.scoutfin.com/8gyk/okXOOvhB2t,2016-11-07T13:59:53Z
66434350,$AMD Slump Will not Last ($NVDA $HPQ $INTC) -- http://bit.ly/2fTD0TG,2016-11-07T13:51:42Z
66434270,Market commentary - $BA $MSFT $JPM $INTC $PG $SPX $COMPQ $NYA #Stockshttp://lsstrading.blogspot.pt/2016/11/market-commentary-ba-msft-jpm-intc-pg.html,2016-11-07T13:50:49Z
66433953,$INTC Intel (INTC) Eyes Immersive Sports with Voke Acquisition http://finance.yahoo.com/news/intel-intc-eyes-immersive-sports-130501936.html,2016-11-07T13:46:59Z
66432041,7 Hot Stocks to Trade this Week of November 7 2015 $AAPL $NFLX $INTC and more --&gt; http://ow.ly/fngx305Vv1D,2016-11-07T13:18:08Z
66431680,Can Qualcomm Inc. $QCOM Become The Next Intel Corporation $INTC ? http://amigobulls.com/articles/can-qualcomm-inc-qcom-become-the-next-intel-corporation-intc,2016-11-07T13:12:06Z
66431270,What Synergies Would the Qualcomm-NXP Merger Bring? http://marketrealist.com/?p=1720967 $NXPI $QCOM $AAPL $INTC,2016-11-07T13:05:03Z
66429438,Here’s what 48 Estimize analysts believe $INTC will report for Q4 2016 revenue [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-07T12:25:16Z
66429387,$ON did anyone else notice they release earnings Sun maybe DST bug... $INTC $SOX $SOXX$AMD,2016-11-07T12:23:25Z
66425366,Here’s what 48 Estimize analysts believe $INTC will report for Q4 2016 EPS [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-07T07:36:57Z
66410066,$INTC analysts on Estimize are expecting 3.32% YoY EPS growth for Q4 down from 25.00% in Q3 [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-06T21:54:52Z
66409056,$INTC - Latest Support And Resistance Levelshttp://supportresistancecharts.blogspot.pt/2016/11/intc-latest-support-and-resistance.html,2016-11-06T21:08:34Z
66408029,@ShanPatel brought $CWEI $8 and shorts laughed.CWEI is $100 now. $VUZI at $6 easy $9-10. $INTC stake in VUZIX.No Brainer that VUZI goes up.,2016-11-06T20:20:56Z
66404592,Estimize revenue expectations are 0.44% higher than that of Wall Street for $INTC Q4 [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-06T17:03:48Z
66404215,$NVDA ROIC Is 20% surpassing $INTC http://bit.ly/2fuWTw7,2016-11-06T16:43:14Z
66400821,Estimize EPS expectations are 1.74% higher than that of Wall Street for $INTC Q4 [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-06T12:15:40Z
66400758,$GE $CAT $MON $AAPL $MSFT $INTC $X $NUE  trump pro business Hillary pro regulation and free stuff,2016-11-06T12:06:05Z
66397944,$GE $CAT $MON $AAPL $MSFT $INTC $X $NUE If Trump Wins: Expect a Swift Selloff in U.S. Stocks: http://blog.pickbestgift.com/index.php/2016/11/05/trump-wins-expect-swift-selloff-u-s-stocks/,2016-11-06T03:57:30Z
66397734,$INTC https://www.facebook.com/techcrunch/videos/10154851229337952/,2016-11-06T03:36:48Z
66397036,Here’s what 48 Estimize analysts believe $INTC will report for Q4 2016 revenue [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-06T02:33:51Z
66395121,$AMD $NVDA $INTC,2016-11-06T00:15:30Z
66394796,$AMD generates $1.3 in revenue for each $1 in assets compared to $0.75 at $NVDA http://bit.ly/2eKxoa5 $INTC,2016-11-05T23:54:08Z
66392967,Here’s what 48 Estimize analysts believe $INTC will report for Q4 2016 EPS [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-05T21:42:48Z
66388635,3 of 5 $INTC $JNJ $JPM $KO $MCD $MMM dark red arrows strong sell signals …,2016-11-05T17:36:07Z
66388144,$PI Before IPO investors included Unilever Samsung and $INTC which led to Impinj acquiring Intel’s RFID Div. in 2008. 65% marketshare!,2016-11-05T17:10:04Z
66386236,$INTC Updated Intel #Dividend Stock #Analysis - http://dividendvaluebuilder.com/intel-intc-dividend-stock-analysis/  #yield #growth #technology #DVB,2016-11-05T15:38:50Z
66382841,$INTC analysts on Estimize are expecting 3.26% YoY EPS growth for Q4 down from 25.00% in Q3 [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-05T12:00:52Z
66380775,Estimize revenue expectations are 0.48% higher than that of Wall Street for $INTC Q4 [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-05T07:10:01Z
66378836,$VUZI application of VUZI technology is going to be commercialnot retail. $INTC stake.High profile VIP clients price will go north.,2016-11-05T04:10:37Z
66376791,Estimize EPS expectations are 1.81% higher than that of Wall Street for $INTC Q4 [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-05T02:19:00Z
66371221,$AMD $INTC $NVDA $MU AMD Zen Dedicated Overclocking Variants http://wccftech.com/amd-zen-summit-ridge-overclock-cpus/,2016-11-04T23:06:22Z
66371190,$AMD $INTC $NVDA $MU New AMD x86 Zen Blender Benchmarks http://wccftech.com/new-amd-zen-blender-benchmarks/,2016-11-04T23:05:25Z
66360249,RECAP 11/4 Chatter (2/3):$ENDP + Unit Sale$ALR - Arriva Medicare Revoked$GILD + T/O$NVDA + $INTC$FB - German Investigation,2016-11-04T20:02:08Z
66351240,$INTC way to 20s baby,2016-11-04T18:55:00Z
66346377,@ALLinCLEVELAND it $GPRO is bullish $VUZI and $FEYE have hope. I&#39;m riding in $SPY  $GWPH and $INTC now. If Cub&#39;s can we can move north!,2016-11-04T18:15:13Z
66345251,$VUZI $INTC 30% stake for a reason in VUZIX.EvolarOculavis NxTbase Technologies&amp;Idnet into the Vuzix(VIP) Program https://t.co/F9b0UUc1p6,2016-11-04T18:05:49Z
66343216,$INTC when does the market stop punishing INTC? They have done a great job at the ER.,2016-11-04T17:49:59Z
66338616,$VUZI $INTC  30% stake. *opportunity but*continued caution.Lost the 200dma yesterday.Tuesday rally. CES in 1.3.2017.,2016-11-04T17:14:30Z
66334450,Here’s what 47 Estimize analysts believe $INTC will report for Q4 2016 revenue [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-04T16:39:36Z
66333604,$INTC: Intel&#39;s Leaders Should Consider a Breakup - http://investorplace.com/2016/11/intel-corporation-intc-stock-breakup-ipmedia/,2016-11-04T16:33:39Z
66324878,$NVDA Not a chance in hell that $INTC buys $NVDA at these levels!!!,2016-11-04T15:31:59Z
66323598,@Silver60618 what wave? I don&#39;t see any at $INTC :(,2016-11-04T15:23:09Z
66322460,$AMD $NVDA $INTC All riding the same wave,2016-11-04T15:16:05Z
66320325,$NVDA takeover chatter with $INTC as the suitor,2016-11-04T15:03:45Z
66320296,$INTC Qualcomm-NXP Could Be a One-Stop Shop for Embedded Solutions http://marketrealist.com/2016/11/combined-qualcomm-nxp-one-stop-shop-embedded-solutions/,2016-11-04T15:03:38Z
66320286,$NVDA takeover chatter from $INTC,2016-11-04T15:03:33Z
66317190,$SOXX $SMH $QRVO Semiconductors hit early from the opening bell off big Qorvo ER gap. Bouncing back now $NVDA $AMD $INTC $QCOM,2016-11-04T14:44:07Z
66314316,$INTC should we sell and rebuy later?,2016-11-04T14:28:07Z
66310386,Qualcomm-NXP Could Be a One-Stop Shop for Embedded Solutions http://marketrealist.com/?p=1720910 $QCOM $NXPI $SSNLF $INTC $TXN,2016-11-04T14:04:21Z
66309409,$INTC The fall doesn&#39;t end after ER :(,2016-11-04T13:58:55Z
66308816,@stockswing1 @vo2macs love the long term potential here though. $intc knows,2016-11-04T13:55:47Z
66307762,How the slow growth affecting $INTC ? It&#39;s correcting the cycle from February http://elliottwave-forecast.com/latest-home/intel-slow-growth/ #Elliottwave,2016-11-04T13:49:47Z
66304843,$AAPL $INTC $MSFT are having similar pattern,2016-11-04T13:33:08Z
66304549,$INTC #breakdown #support 33.70 detected 9:30 AM Nov 4 EDT; recent #resistance 34.93 https://goo.gl/miPXDX,2016-11-04T13:30:53Z
66302347,$PI The most forgotten thing about $PI is it is essentially an $INTC startup and supplier,2016-11-04T13:09:39Z
66302010,Our analysts believe Apple is undervalued. Do you agree? $AAPL $INTC $IBM $MSFT https://www.zacks.com/stock/news/237798/apple-looks-undervalued-at-these-levels-heres-why,2016-11-04T13:05:40Z
66296197,Here’s what 47 Estimize analysts believe $INTC will report for Q4 2016 EPS [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-04T11:43:55Z
66294240,Wall Street&#39;s M&amp;A Chatter From Thursday November 3 https://benzinga.com/z/8651624 $GLUU $INTC $LSCC,2016-11-04T10:49:30Z
66287233,$INTC http://sports.yahoo.com/news/fireeye-isight-intelligence-now-available-200100739.html $FEYE $ENDP  $FSLR $MYL $HBAN $CSCO $ACHN $QCOM $AMRS $WFM $SFM $NVAX $TRIL $WYNN $IBB $FB $MSFT $BLUE $CHTR,2016-11-04T03:50:13Z
66283509,$INTC chart from 10/28  http://stocktwits.com/crosshairtrader/message/65739078 Continues to move toward target.,2016-11-04T02:11:10Z
66282980,$INTC analysts on Estimize are expecting 3.60% YoY EPS growth for Q4 down from 25.00% in Q3 [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-04T02:01:37Z
66280222,$FEYE $GOOG $GPRO  $IBB $LABU $AAPL $MSFT $QQQ $HLF $AMZN $INTC $IBM $NKE $JNJ $XOM $TSN $F $Z $CL_F $JNUG $DUST $Z http://www.marketwatch.com/story/fireeye-jumps-10-as-cost-cutting-leads-to-big-earnings-beat-2016-11-03,2016-11-04T01:10:00Z
66276962,$INTC:New Insider Filing onCEOBRIAN M KRZANICH:http://insideri.com/1538580_000112760216066113_0001127602-16-066113,2016-11-04T00:12:35Z
66274190,Intel Corporation&#39;s CEO just disposed of 26258 shares  http://www.conferencecalltranscripts.org/4/summary/?id=3207386 $INTC,2016-11-03T23:28:08Z
66272145,$AMD $NVDA $INTC $MU ZEN (69s) crushes 10 core Intel 6950X (84s) in Blender 3D rendering https://goo.gl/uZk2cd,2016-11-03T22:52:59Z
66266871,$AMD $INTC A Shanghai-based company yesterday unveiled China’s first self-developed chips http://www.shanghaidaily.com/business/it/Selfmade-chip-rivals-foreign-ones/shdaily.shtml,2016-11-03T21:43:27Z
66266239,$PI didnt realize $INTC has a million share holding in this interesting,2016-11-03T21:37:18Z
66263492,Estimize revenue expectations are 0.62% higher than that of Wall Street for $INTC Q4 [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-03T21:13:21Z
66253339,Starter position in $HCP small adds to $AMGN $INTC $CVS $JLL $MPC $TAN $SSO as I redeploy some cash. Looking for more sales before election,2016-11-03T20:14:50Z
66249068,$INTC intel will surpass all Augmentative Reality with 30% stake in $VUZI .VUZIX AR M300 *CES* 1.2017.https://www.vuzix.com/Products/CES-Products,2016-11-03T19:55:16Z
66247708,$INTC  30% stake in VUZIX. @ALLinCLEVELAND Analyst Ratings•Oct 28 2016 09:09 AMMaxim Group Starts *Buy $11PT•Sep 28 2015 06:29 Capital,2016-11-03T19:48:04Z
66247495,$VUZI @ALLinCLEVELAND Analyst Ratings•Oct 28 2016 09:09 AMMaxim Group Starts *Buy $11PT•Sep 28 2015 06:29 Capital $INTC 30% stake.,2016-11-03T19:46:47Z
66239340,QQQ top 10 all red.  With $AAPL $INTC $GOOGL $AMGN all more than -1% and $FB -6% ouch.,2016-11-03T18:52:34Z
66239057,ALERT: New MACD signal created on $INTC - Direction: Buy at 33.97 - Time: 18:50 - Strength: 10.,2016-11-03T18:50:30Z
66236094,$INTC it went down 3% in 3 days. Damn it.,2016-11-03T18:30:27Z
66233628,$INTC 31.50 is next after 33.40 support is broken now,2016-11-03T18:13:09Z
66233304,$INTC why the hell it got punished by the market?,2016-11-03T18:11:03Z
66233241,$INTC #breakdown #support 33.96 detected 2:10 PM Nov 3 EDT; recent #resistance 35.20 https://goo.gl/pMpvi9,2016-11-03T18:10:41Z
66229538,$INTC Intel Buys Virtual-Reality Specialist Voke http://www.wsj.com/articles/intel-buys-virtual-reality-specialist-voke-1478192023,2016-11-03T17:45:01Z
66229129,Intel acquires VOKE live-event VR startup $INTC - SeekingAlpha  http://www.seekingalpha.com/news/3220707,2016-11-03T17:42:00Z
66225658,$INTC Intel Is Pulling Back Towards Next Support http://realmoney.thestreet.com/articles/11/03/2016/intel-pulling-back-towards-next-support?puc=yahoo&amp;cm_ven=YAHOO,2016-11-03T17:15:25Z
66225467,$WATT Although the conspiracy theorist in me likes $INTC in the mix too as a Tier 1 partner.....,2016-11-03T17:14:16Z
66224577,$INTC when is this going to stop?,2016-11-03T17:07:44Z
66224358,Intel Is Pulling Back Towards Next Support $INTC http://dlvr.it/Mb3z31,2016-11-03T17:06:13Z
66224213,$INTC Intel acquires VOKE live-event VR startup http://www.seekingalpha.com/news/3220707,2016-11-03T17:05:04Z
66222031,$INTC december puts ITM wooooo hoooooo,2016-11-03T16:51:00Z
66221408,The $QQQ serious damage:  $FB -6% and falling $AMGN -2% $INTC -1% $GOOGL down -1% - warning.  $QQQ $IBB $SPY,2016-11-03T16:47:30Z
66221302,$INTC 3-month low... the fall from $38 to $34... hurts,2016-11-03T16:46:57Z
66220092,Can Qualcomm Inc. (QCOM) Become The Next Intel Corporation (INTC)? $QCOM $INTC $NXPI http://amigobulls.com/articles/can-qualcomm-inc-qcom-become-the-next-intel-corporation-intc,2016-11-03T16:39:27Z
66219822,$INTC just acquired Voke VR - good addition to $VUZI,2016-11-03T16:37:36Z
66217660,Estimize EPS expectations are 2.09% higher than that of Wall Street for $INTC Q4 [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-03T16:23:41Z
66204502,How Debt Restructuring Strengthened AMD’s Balance Sheet http://marketrealist.com/?p=1707785 $AMD $INTC,2016-11-03T15:04:11Z
66201580,Qualcomm- NXP Deal Marks the Inflection Point of IoT http://marketrealist.com/?p=1720890 $QCOM $NXPI $ARMH $INTC $NVDA,2016-11-03T14:46:59Z
66195808,$AMD taking market share from $NVDA....soon $INTC,2016-11-03T14:13:43Z
66187583,Can Qualcomm Inc. (QCOM) Become The Next Intel Corporation (INTC)? $QCOM $INTC http://amigobulls.com/articles/can-qualcomm-inc-qcom-become-the-next-intel-corporation-intc,2016-11-03T13:28:20Z
66181034,$INTC we said that a cycle from 2016 low is ending and a pullback could happen http://elliottwave-forecast.com/latest-home/intel-slow-growth/ #Elliottwave,2016-11-03T12:21:35Z
66180210,$INTC Intel Security Innovation Alliance Partner Ecosystem Delivers Integrated... http://finance.yahoo.com/news/intel-security-innovation-alliance-partner-120100452.html,2016-11-03T12:09:56Z
66178522,$INTC Qualcomm (QCOM) Q4 Earnings Revenues Top; Guides Well http://finance.yahoo.com/news/qualcomm-qcom-q4-earnings-revenues-105910791.html,2016-11-03T11:44:35Z
66172436,Here’s what 45 Estimize analysts believe $INTC will report for Q4 2016 revenue [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-03T06:43:34Z
66172411,Can Qualcomm Inc. (QCOM) Become The Next Intel Corporation (INTC)? $QCOM $INTC $NXPI http://amigobulls.com/articles/can-qualcomm-inc-qcom-become-the-next-intel-corporation-intc,2016-11-03T06:42:47Z
66171844,$VUZI manufacturing final test as first shipments are ready roll out. $INTC 30% stake in VUZIX.,2016-11-03T06:03:56Z
66162390,Here’s what 45 Estimize analysts believe $INTC will report for Q4 2016 EPS [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-03T01:42:34Z
66156833,$AVgo $smh $soxx $qqq $intc $spy $vrx Broadcom reminds me of Valeant at the peak. Grow through acquisitions cheap debt &amp; expensive goodwill,2016-11-03T00:05:18Z
66156807,@Halloween hmmm noticed that $AAPL $INTC and $NXPI in my watchlist all had the same spike at 4:35 pm,2016-11-03T00:05:03Z
66140114,$INTC #Semiconductors sector comp is now available http://link.scoutfin.com/8gyk/okXOOvhB2t,2016-11-02T21:12:09Z
66140021,$INTC @ALLinCLEVELAND you have an opinion on VUZI?It&#39;s a pure #AR play. INTC 30% investment in $VUZI . I to plan add on in the AM,2016-11-02T21:11:44Z
66139199,$INTC figure we&#39;ll see some buying of smaller #AG companies. Msft earnings today?KOPN earnings are in.intel owns 30% of VUZI already.,2016-11-02T21:05:39Z
66135094,$INTC:New Insider Filing onEVP Pres Client &amp; IOT &amp; SAGVENKATA S M RENDUCHINTALA:http://insideri.com/1559658_000112760216065863_0001127602-16-065863,2016-11-02T20:42:25Z
66133359,EVP of Intel Corporation just disposed of 13997 shares  http://www.conferencecalltranscripts.org/4/summary2/?id=3201039 $INTC,2016-11-02T20:32:08Z
66109440,$INTC Intel Security Outlines Strategy for Protecting New Digital Economy http://finance.yahoo.com/news/intel-security-outlines-strategy-protecting-180000013.html,2016-11-02T18:07:41Z
66104097,$INTC Broadcom takes next step in chipmaker consolidation https://www.thestreet.com/story/13877827/1/broadcom-takes-next-step-in-chipmaker-consolidation.html?puc=yahoo&amp;cm_ven=YAHOO,2016-11-02T17:30:28Z
66097464,$AMD word has it that $intc (buying puts) and shorting to put selling pressure. Intel made 15-20% of income from puts and calls.,2016-11-02T16:40:53Z
66095754,$INTC Apple Inc. Officially Ditches This Intel Corporation Technology in the 15-inch... http://www.fool.com/investing/2016/11/02/apple-inc-officially-ditches-this-intel-technology.aspx,2016-11-02T16:27:35Z
66092213,$INTC analysts on Estimize are expecting 2.61% YoY EPS growth for Q4 down from 25.00% in Q3 [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-02T15:59:41Z
66088677,@BlondeAmbition bullish on both $VUZI $INTC,2016-11-02T15:35:58Z
66086461,@BlondeAmbition that&#39;s why Intel will be huge $INTC,2016-11-02T15:21:36Z
66083750,AMD Gears Up to Compete with Intel in High-End Computing Market http://marketrealist.com/?p=1707752 $INTC $HPQ $AMD,2016-11-02T15:04:30Z
66078028,$INTC 35 Calls SELLING Activity expiring on 18th Nov Vol 3200,2016-11-02T14:33:25Z
66072878,AMD to Now Compete with Nvidia in the Server Market http://marketrealist.com/?p=1707652 $INTC $AMD $BABA $NVDA $HPE,2016-11-02T14:04:55Z
66072706,Nvidia&#39;s Stock Outperforms the Market and Its Peers http://marketrealist.com/?p=1699898 $NVDA $AMD $INTC,2016-11-02T14:04:06Z
66068430,@DanStarr do you have an opinion on VUZI? It&#39;s a pure Augmentative Reality play. $INTC 30% investment in $VUZI .VUZI is getting near 200DMA.,2016-11-02T13:41:33Z
66068209,@TonyChai $INTC moving up today so far 👍,2016-11-02T13:40:24Z
66064959,Stocks Going Ex-Dividend Thursday November 3rd $FE $STTFY $INTC http://bit.ly/021116FE,2016-11-02T13:16:48Z
66061627,Don’t Overlook Intel Corporation (INTC) Stock’s Bargain-Bin Price https://scutify.com/articles/2016-11-02--dont-overlook-intel-corporation-intc-stocks-bargain-bin-price-the-market-is-punishing-intc-stock-for-no-good-reason $INTC #stock #markets,2016-11-02T12:45:06Z
66059079,$INTC Does Nvidia Have Sufficient Cash to Fund Its Technology Roadmap? http://marketrealist.com/2016/10/nvidia-sufficient-cash-fund-technology-roadmap/,2016-11-02T12:16:23Z
66058499,Intel Corporation (INTC) Stock: An Excellent Buying Opportunity$INTC http://amigobulls.com/articles/intel-corporation-intc-stock-an-excellent-buying-opportunity,2016-11-02T12:07:42Z
66058206,INTC Stock: Will Intel Corporation (INTC) Disrupt The Drone Industry? $INTC http://amigobulls.com/articles/intc-stock-will-intel-corporation-intc-disrupt-the-drone-industry,2016-11-02T12:04:14Z
66058195,Does Nvidia Have Sufficient Cash to Fund Its Technology Roadmap? http://marketrealist.com/?p=1699835 $NVDA $AMD $INTC,2016-11-02T12:04:13Z
66055436,Estimize revenue expectations are 0.63% higher than that of Wall Street for $INTC Q4 [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-02T11:11:07Z
66053839,$AMD what are your opinions on this article?AMD: Time To Short A Major Retracement https://seekingalpha.com/article/4018073?source=ansh $AMD $AMZN $INTC $MSFT $NVDA,2016-11-02T10:16:22Z
66052910,$INTC: The dividend per share of Intel Corporation is now forecast to decline. (https://stockflare.com/stocks/INTC.O),2016-11-02T09:29:01Z
66051881,$INTC profit margin is 18% but $NVDA is catching up with 17% $AMD is still way behind http://bit.ly/2fgH0cw,2016-11-02T08:29:03Z
66051104,Ex-Dividend Stocks For November 3 2016 $AAL $AAPL $AMP $BBD $BHI $C $ETN $ETP $FE $INTC $MET $NBL $SYF $TXN $VNO $WCN,2016-11-02T06:57:24Z
66050653,Estimize EPS expectations are 2.06% higher than that of Wall Street for $INTC Q4 [Reporting 01/12 AMC]  http://www.estimize.com/intro/intc?utm_content=INTC&amp;utm_medium=eps_update&amp;utm_source=stocktwits#chart=historical,2016-11-02T06:19:33Z
66047493,$AMD $INTC $NVDA https://www.technologyreview.com/s/602768/can-the-white-house-make-americas-chip-industry-great-again/?utm_campaign=socialflow&amp;utm_source=facebook&amp;utm_medium=postInteresting......,2016-11-02T04:08:31Z
66046449,$FE $INTC $STTFY $VCISY Stocks Going Ex-Dividend Thursday November 3rd https://brandpower.whotrades.com/blog/43462497325,2016-11-02T03:33:54Z
66041690,$INTC Reco ! Our Models Indicate that $INTC will fall to $34.09 (-1.27%within the next 2 trading days. Stay hedged ! #ourfreestockpicks,2016-11-02T01:41:01Z
66041287,$INTC 1 Massive Upgrade Apple Inc. May Bring to the 2018 MacBook Pro Line http://www.fool.com/investing/2016/11/01/1-massive-upgrade-apple-inc-may-bring-to-2018-macb.aspx,2016-11-02T01:32:37Z
66031868,Unusual Put Option Activity for 11/1: $UUP $HD $XOM $CVX $EWZ $GM $INTC,2016-11-01T22:34:00Z
66025622,Intel Corp.&#39;s buy rating reiterated at Nomura. $40.00 PT. http://www.marketbeat.com/r/728637 $INTC,2016-11-01T21:16:46Z
