Date,open_price,close_price,high_price,low_price
2018-05-04,283.00,294.09,296.86,279.52
2018-05-03,278.79,284.45,288.04,275.23
2018-05-02,298.57,301.15,306.85,297.78
2018-05-01,293.51,299.92,300.82,293.22
2018-04-30,293.61,293.90,298.73,292.50
2018-04-27,285.37,294.08,294.47,283.83
2018-04-26,278.75,285.48,285.79,276.50
2018-04-25,283.50,280.69,285.16,277.25
2018-04-24,285.00,283.46,287.09,278.46
2018-04-23,291.29,283.37,291.62,282.33
2018-04-20,295.17,290.24,299.98,289.75
2018-04-19,291.08,300.08,301.01,288.55
2018-04-18,291.08,293.35,300.24,288.16
2018-04-17,288.87,287.69,292.17,282.51
2018-04-16,299.00,291.21,299.66,289.01
2018-04-13,303.60,300.34,303.95,295.98
2018-04-12,302.32,294.08,303.95,293.68
2018-04-11,300.74,300.93,308.98,299.66
2018-04-10,298.97,304.70,307.10,293.68
2018-04-09,300.37,289.66,309.50,289.21
2018-04-06,301.00,299.30,309.28,295.50
2018-04-05,289.34,305.72,306.26,288.20
2018-04-04,252.78,286.94,288.37,252.00
2018-04-03,269.82,267.53,273.35,254.49
2018-04-02,256.26,252.48,260.33,244.59
2018-03-29,256.49,266.13,270.96,248.21
2018-03-28,264.58,257.78,268.68,252.10
2018-03-27,304.00,279.18,304.27,277.18
2018-03-26,307.34,304.18,307.59,291.36
2018-03-23,311.25,301.54,311.61,300.45
2018-03-22,313.89,309.10,318.82,308.18
2018-03-21,310.25,316.53,322.44,310.19
2018-03-20,314.87,310.55,316.25,308.76
2018-03-19,316.50,313.56,320.75,309.67
2018-03-16,325.96,321.35,327.40,319.07
2018-03-15,329.38,325.60,332.85,321.10
2018-03-14,336.76,326.63,339.81,323.93
2018-03-13,344.92,341.84,345.12,336.26
2018-03-12,328.61,345.51,347.21,326.50
2018-03-09,324.10,327.17,328.49,322.37
2018-03-08,332.86,329.10,333.30,326.27
2018-03-07,325.44,332.30,332.50,321.74
2018-03-06,333.75,328.20,336.37,327.03
2018-03-05,332.39,333.35,337.75,329.29
2018-03-02,326.98,335.12,335.22,322.97
2018-03-01,345.01,330.93,348.67,330.07
2018-02-28,352.57,343.06,355.24,342.22
2018-02-27,356.25,350.99,359.99,350.01
2018-02-26,353.50,357.42,359.00,352.36
2018-02-23,347.83,352.05,354.99,347.10
2018-02-22,335.53,346.17,347.44,334.75
2018-02-21,336.03,333.30,339.69,333.17
2018-02-20,334.47,334.77,340.84,331.50
2018-02-16,332.50,335.49,343.12,331.64
2018-02-15,324.50,334.07,334.12,322.40
2018-02-14,320.84,322.31,326.17,318.52
2018-02-13,315.02,323.66,324.19,312.51
2018-02-12,316.13,315.73,318.08,306.25
2018-02-09,319.93,310.42,320.98,294.76
2018-02-08,343.31,315.23,348.62,314.60
2018-02-07,338.99,345.00,346.00,335.66
2018-02-06,325.21,333.97,336.22,323.50
2018-02-05,337.97,333.13,344.47,333.00
2018-02-02,348.44,343.75,351.95,340.51
2018-02-01,351.00,349.25,359.66,348.63
2018-01-31,347.51,354.31,356.19,345.19
2018-01-30,345.14,345.82,348.27,342.17
2018-01-29,339.85,349.53,350.85,338.28
2018-01-26,341.50,342.85,344.00,335.71
2018-01-25,348.27,337.64,349.20,336.40
2018-01-24,354.58,345.89,354.75,343.52
2018-01-23,360.00,352.79,360.50,351.00
2018-01-22,349.40,351.56,357.83,349.20
2018-01-19,345.00,350.02,350.59,342.60
2018-01-18,345.67,344.57,352.30,343.74
2018-01-17,340.47,347.16,349.00,339.75
2018-01-16,337.54,340.06,345.00,334.80
2018-01-12,338.63,336.22,340.41,333.67
2018-01-11,335.24,337.95,344.81,333.26
2018-01-10,332.20,334.80,337.00,330.00
2018-01-09,335.16,333.69,338.80,327.40
2018-01-08,316.00,336.41,337.02,315.50
2018-01-05,316.62,316.58,317.24,312.00
2018-01-04,312.87,314.62,318.55,305.68
2018-01-03,321.00,317.25,325.25,315.55
2018-01-02,312.00,320.53,322.11,311.00
2017-12-29,316.18,311.35,316.41,310.00
2017-12-28,311.75,315.36,315.82,309.54
2017-12-27,316.00,311.64,317.68,310.75
2017-12-26,323.83,317.29,323.94,316.58
2017-12-22,329.51,325.20,330.92,324.82
2017-12-21,329.59,331.66,333.74,327.21
2017-12-20,332.69,328.98,333.10,325.04
2017-12-19,340.26,331.10,341.49,330.30
2017-12-18,344.90,338.87,346.73,337.58
2017-12-15,342.04,343.45,343.90,335.76
2017-12-14,341.01,337.89,347.44,336.90
2017-12-13,340.93,339.03,344.22,336.50
2017-12-12,330.45,341.03,341.44,330.03
2017-12-11,314.63,328.91,329.01,313.75
2017-12-08,314.60,315.13,316.98,311.26
2017-12-07,312.00,311.24,318.63,311.05
2017-12-06,300.10,313.26,313.39,300.00
2017-12-05,302.00,303.70,308.00,301.00
2017-12-04,306.50,305.20,308.27,300.61
2017-12-01,305.44,306.53,310.32,305.05
2017-11-30,308.56,308.85,310.70,304.54
2017-11-29,317.30,307.54,318.00,301.23
2017-11-28,316.36,317.55,320.00,313.92
2017-11-27,313.25,316.81,317.34,309.51
2017-11-24,313.79,315.55,316.41,311.00
2017-11-22,316.77,312.60,317.42,311.84
2017-11-21,310.86,317.81,318.23,308.71
2017-11-20,313.79,308.74,315.50,304.75
2017-11-17,325.67,315.05,326.67,313.15
2017-11-16,313.99,312.50,318.14,311.30
2017-11-15,306.01,311.30,312.49,301.50
2017-11-14,315.00,308.70,316.35,306.90
2017-11-13,300.13,315.40,316.80,299.11
2017-11-10,302.50,302.99,308.36,301.85
2017-11-09,302.50,302.99,304.46,296.30
2017-11-08,305.50,304.39,306.89,301.30
2017-11-07,301.02,306.05,306.50,300.03
2017-11-06,307.00,302.78,307.50,299.01
2017-11-03,299.50,306.09,306.25,295.13
2017-11-02,300.13,299.26,308.69,292.63
2017-11-01,332.25,321.08,332.61,320.26
2017-10-31,320.23,331.53,331.95,320.18
2017-10-30,319.18,320.08,323.78,317.25
2017-10-27,319.75,320.87,324.59,316.66
2017-10-26,327.78,326.17,330.23,323.20
2017-10-25,336.70,325.84,337.50,323.56
2017-10-24,338.80,337.34,342.80,336.16
2017-10-23,349.88,337.02,349.95,336.25
2017-10-20,352.69,345.10,354.55,344.34
2017-10-19,355.56,351.81,357.15,348.20
2017-10-18,355.97,359.65,363.00,354.13
2017-10-17,350.91,355.75,356.22,350.07
2017-10-16,353.76,350.60,354.48,347.16
2017-10-13,356.98,355.57,358.49,353.68
2017-10-12,352.95,355.68,359.78,352.64
2017-10-11,353.89,354.60,357.60,351.15
2017-10-10,346.80,355.59,355.63,345.53
2017-10-09,349.65,342.94,351.75,342.67
2017-10-06,353.10,356.88,360.10,352.25
2017-10-05,356.00,355.33,357.44,351.35
2017-10-04,351.25,355.01,358.62,349.60
2017-10-03,335.90,348.14,348.55,331.28
2017-10-02,342.52,341.53,343.70,335.51
2017-09-29,341.86,341.10,344.68,338.60
2017-09-28,339.88,339.60,342.75,335.40
2017-09-27,349.90,340.97,351.49,340.50
2017-09-26,350.93,345.25,351.24,340.90
2017-09-25,353.15,344.99,357.47,342.88
2017-09-22,366.49,351.09,369.90,350.88
2017-09-21,374.90,366.48,376.83,364.51
2017-09-20,373.00,373.91,378.25,371.07
2017-09-19,380.00,375.10,382.39,373.57
2017-09-18,380.25,385.00,389.61,377.68
2017-09-15,374.51,379.81,380.00,372.70
2017-09-14,364.33,377.64,377.96,362.63
2017-09-13,363.82,366.23,368.07,359.59
2017-09-12,364.49,362.75,368.76,360.40
2017-09-11,351.35,363.69,363.71,350.00
2017-09-08,348.99,343.40,349.78,342.30
2017-09-07,345.98,350.61,352.48,343.45
2017-09-06,349.50,344.53,350.98,341.56
2017-09-05,353.80,349.59,355.49,345.89
2017-09-01,356.12,355.40,357.59,353.69
2017-08-31,353.55,355.90,358.44,352.82
2017-08-30,349.67,353.18,353.47,347.00
2017-08-29,339.48,347.36,349.05,338.75
2017-08-28,347.28,345.66,347.35,339.72
2017-08-25,354.24,348.05,355.69,347.30
2017-08-24,352.52,352.93,356.66,349.74
2017-08-23,338.99,352.77,353.49,338.30
2017-08-22,341.13,341.35,342.24,337.37
2017-08-21,345.82,337.86,345.82,331.85
2017-08-18,352.91,347.46,354.00,345.80
2017-08-17,361.21,351.92,363.30,351.59
2017-08-16,363.00,362.91,366.50,362.52
2017-08-15,365.20,362.33,365.49,359.37
2017-08-14,364.63,363.80,367.66,362.60
2017-08-11,356.97,357.87,361.26,353.62
2017-08-10,361.60,355.40,366.65,354.66
2017-08-09,361.00,363.53,370.00,358.95
2017-08-08,357.53,365.22,368.58,357.40
2017-08-07,357.35,355.17,359.48,352.75
2017-08-04,347.00,356.91,357.27,343.30
2017-08-03,345.33,347.09,350.00,343.15
2017-08-02,318.94,325.89,327.12,311.22
2017-08-01,323.00,319.57,324.45,316.13
2017-07-31,335.50,323.47,341.49,321.04
2017-07-28,336.89,335.07,339.60,332.51
2017-07-27,346.00,334.46,347.50,326.29
2017-07-26,340.36,343.85,345.50,338.12
2017-07-25,345.00,339.60,345.60,334.15
2017-07-24,330.24,342.52,343.40,330.01
2017-07-21,329.46,328.40,331.26,325.80
2017-07-20,326.90,329.92,330.22,324.20
2017-07-19,328.23,325.26,331.65,323.22
2017-07-18,317.50,328.24,329.13,315.66
2017-07-17,325.54,319.57,327.10,313.45
2017-07-14,323.19,327.78,328.42,321.22
2017-07-13,330.11,323.41,331.60,319.97
2017-07-12,330.40,329.52,333.10,324.50
2017-07-11,316.00,327.22,327.28,314.30
2017-07-10,312.90,316.05,317.94,303.13
2017-07-07,313.50,313.22,317.00,307.38
2017-07-06,317.26,308.83,320.79,306.30
2017-07-05,347.20,327.09,347.24,326.33
2017-07-03,370.24,352.62,371.35,351.50
2017-06-30,363.71,361.61,366.77,359.62
2017-06-29,370.61,360.75,371.00,354.10
2017-06-28,366.68,371.24,371.74,362.52
2017-06-27,376.40,362.37,376.40,362.02
2017-06-26,386.69,377.49,386.95,373.10
2017-06-23,382.45,383.45,386.99,379.35
2017-06-22,377.99,382.61,385.00,373.57
2017-06-21,374.35,376.40,376.99,368.02
2017-06-20,376.67,372.24,378.88,369.73
2017-06-19,375.00,369.80,376.70,367.80
2017-06-16,377.98,371.40,378.01,370.10
2017-06-15,372.50,375.34,375.46,366.49
2017-06-14,381.09,380.66,384.25,376.31
2017-06-13,367.62,375.95,376.00,366.61
2017-06-12,357.99,359.01,364.50,350.62
2017-06-09,374.42,357.32,376.87,354.80
2017-06-08,363.75,370.00,371.90,360.22
2017-06-07,356.34,359.65,360.50,355.14
2017-06-06,344.70,352.85,359.49,339.97
2017-06-05,338.50,347.32,348.44,334.21
2017-06-02,339.77,339.85,342.88,335.93
2017-06-01,344.00,340.37,344.88,337.29
2017-05-31,337.69,341.01,342.89,335.16
2017-05-30,326.00,335.10,336.28,325.76
2017-05-26,317.28,325.14,325.49,316.31
2017-05-25,311.02,316.83,316.97,307.81
2017-05-24,306.51,310.22,311.00,305.40
2017-05-23,310.46,303.86,310.73,303.48
2017-05-22,312.80,310.35,314.37,306.80
2017-05-19,315.50,310.83,316.50,310.20
2017-05-18,307.00,313.06,313.94,305.31
2017-05-17,314.39,306.11,314.63,305.50
2017-05-16,317.59,317.01,320.06,315.14
2017-05-15,318.38,315.88,320.20,312.53
2017-05-12,325.48,324.81,327.00,321.53
2017-05-11,323.40,323.10,326.00,319.60
2017-05-10,321.56,325.22,325.50,318.12
2017-05-09,309.38,321.26,321.99,309.10
2017-05-08,310.90,307.19,313.79,305.82
2017-05-05,298.00,308.35,308.55,296.80
2017-05-04,307.44,295.46,307.77,290.76
2017-05-03,317.67,311.02,321.53,310.45
2017-05-02,324.00,318.89,327.66,316.56
2017-05-01,314.88,322.83,327.25,314.81
2017-04-28,309.83,314.07,314.80,308.00
2017-04-27,311.69,308.63,313.09,307.50
2017-04-26,312.37,310.17,314.50,309.00
2017-04-25,308.00,313.79,313.98,305.86
2017-04-24,309.22,308.03,310.55,306.02
2017-04-21,302.00,305.60,306.40,300.42
2017-04-20,306.51,302.51,309.15,300.23
2017-04-19,302.46,305.52,306.62,302.11
2017-04-18,299.70,300.25,300.84,297.90
2017-04-17,302.70,301.44,304.00,298.68
2017-04-13,296.70,304.00,307.39,295.30
2017-04-12,306.34,296.84,308.45,296.32
2017-04-11,313.38,308.71,313.47,305.50
2017-04-10,309.15,312.39,313.73,308.71
2017-04-07,297.50,302.54,302.69,297.15
2017-04-06,296.88,298.70,301.94,294.10
2017-04-05,302.04,295.00,304.88,294.20
2017-04-04,296.89,303.70,304.81,294.53
2017-04-03,286.90,298.52,299.00,284.58
2017-03-31,278.73,278.30,279.68,276.32
2017-03-30,278.04,277.92,282.00,277.21
2017-03-29,278.34,277.38,279.60,275.54
2017-03-28,277.02,277.45,280.68,275.00
2017-03-27,260.60,270.22,270.57,259.75
2017-03-24,255.70,263.16,263.89,255.01
2017-03-23,255.39,254.78,257.67,253.30
2017-03-22,251.56,255.01,255.07,250.51
2017-03-21,262.83,250.68,264.80,250.24
2017-03-20,260.60,261.92,264.55,258.82
2017-03-17,264.00,261.50,265.33,261.20
2017-03-16,262.40,262.05,265.75,259.06
2017-03-15,257.00,255.73,261.00,254.27
2017-03-14,246.11,258.00,258.12,246.02
2017-03-13,244.39,246.17,246.85,242.78
2017-03-10,246.21,243.69,246.50,243.00
2017-03-09,247.63,244.90,248.66,243.00
2017-03-08,247.00,246.87,250.07,245.32
2017-03-07,251.92,248.59,253.89,248.32
2017-03-06,247.91,251.21,251.70,247.51
2017-03-03,250.74,251.57,251.90,249.00
2017-03-02,249.71,250.48,253.28,248.27
2017-03-01,254.18,250.02,254.85,249.11
2017-02-28,244.19,249.99,251.00,243.90
2017-02-27,248.17,246.23,248.36,242.01
2017-02-24,252.66,257.00,258.25,250.20
2017-02-23,264.00,255.99,264.66,255.56
2017-02-22,280.31,273.51,283.45,272.60
2017-02-21,275.45,277.39,281.40,274.01
2017-02-17,265.80,272.23,272.89,264.15
2017-02-16,277.60,268.95,280.00,268.50
2017-02-15,280.00,279.76,282.24,276.44
2017-02-14,279.03,280.98,287.39,278.61
2017-02-13,270.74,280.60,280.79,270.51
2017-02-10,269.79,269.23,270.95,266.11
2017-02-09,266.25,269.20,271.18,266.15
2017-02-08,257.35,262.08,263.36,256.20
2017-02-07,258.19,257.48,260.00,256.42
2017-02-06,251.00,257.77,257.82,250.63
2017-02-03,251.91,251.33,252.18,249.68
2017-02-02,248.34,251.55,252.42,247.71
2017-02-01,253.05,249.24,253.20,249.05
2017-01-31,249.24,251.93,255.89,247.70
2017-01-30,252.53,250.63,255.29,247.10
2017-01-27,251.38,252.95,253.00,248.52
2017-01-26,254.29,252.51,255.74,250.75
2017-01-25,257.31,254.47,258.46,251.80
2017-01-24,250.00,254.61,254.80,249.65
2017-01-23,245.85,248.92,250.89,245.50
2017-01-20,245.46,244.73,246.00,243.01
2017-01-19,247.25,243.76,248.68,240.75
2017-01-18,236.65,238.36,239.71,235.58
2017-01-17,236.70,235.58,239.96,234.37
2017-01-13,230.00,237.75,237.85,229.59
2017-01-12,229.06,229.59,230.70,225.58
2017-01-11,229.07,229.73,229.98,226.68
2017-01-10,232.00,229.87,232.00,226.89
2017-01-09,228.97,231.28,231.92,228.00
2017-01-06,226.93,229.01,230.31,225.45
2017-01-05,226.42,226.75,227.48,221.95
2017-01-04,214.75,226.99,228.00,214.31
2017-01-03,214.86,216.99,220.33,210.96
2016-12-30,216.30,213.69,217.50,211.68
2016-12-29,218.56,214.68,219.20,214.12
2016-12-28,221.53,219.74,223.80,217.20
2016-12-27,214.88,219.53,222.25,214.42
2016-12-23,208.00,213.34,213.45,207.71
2016-12-22,208.22,208.45,209.99,206.50
2016-12-21,208.45,207.70,212.23,207.41
2016-12-20,203.05,208.79,209.00,202.50
2016-12-19,202.49,202.73,204.45,199.84
2016-12-16,198.08,202.49,202.59,197.60
2016-12-15,198.41,197.58,200.74,197.39
2016-12-14,198.74,198.69,203.00,196.76
2016-12-13,193.18,198.15,201.28,193.00
2016-12-12,192.80,192.43,194.42,191.04
2016-12-09,190.87,192.18,193.84,190.81
2016-12-08,192.05,192.29,192.50,189.54
2016-12-07,186.15,193.15,193.40,185.00
2016-12-06,185.52,185.85,186.58,182.68
2016-12-05,182.51,186.80,188.89,182.51
2016-12-02,182.88,181.47,184.88,180.00
2016-12-01,188.25,181.88,188.53,181.00
2016-11-30,191.00,189.40,191.89,187.50
2016-11-29,195.56,189.57,196.73,189.50
2016-11-28,195.48,196.12,199.35,194.55
2016-11-25,193.64,196.65,197.24,193.64
2016-11-23,190.61,193.14,195.64,189.00
2016-11-22,185.84,191.17,191.47,183.71
2016-11-21,185.04,184.52,188.89,184.41
2016-11-18,190.65,185.02,193.00,185.00
2016-11-17,183.49,188.66,189.49,182.11
2016-11-16,182.65,183.93,184.73,181.21
2016-11-15,182.78,183.77,186.43,182.05
2016-11-14,188.00,181.45,188.25,178.19
2016-11-11,184.24,188.56,188.88,183.00
2016-11-10,191.05,185.35,191.61,180.42
2016-11-09,186.88,190.06,192.00,183.95
2016-11-08,193.79,194.94,197.49,191.26
2016-11-07,193.59,193.21,194.29,190.05
2016-11-04,189.00,190.56,193.46,185.96
2016-11-03,189.00,187.42,191.47,187.04
2016-11-02,190.05,188.02,192.70,187.51
2016-11-01,198.04,190.79,198.50,188.11
2016-10-31,202.49,197.73,202.49,195.81
2016-10-28,204.00,199.97,205.32,199.83
2016-10-27,211.34,204.01,213.70,201.65
2016-10-26,201.00,202.24,203.19,200.10
2016-10-25,202.90,202.34,204.69,201.20
2016-10-24,201.00,202.76,203.95,200.25
2016-10-21,198.60,200.09,201.57,197.41
2016-10-20,202.12,199.10,203.00,197.05
2016-10-19,199.74,203.56,206.66,198.06
2016-10-18,195.99,199.10,199.47,193.26
2016-10-17,197.05,193.96,198.39,192.00
2016-10-14,200.66,196.51,201.43,196.30
2016-10-13,200.50,200.24,200.90,197.05
2016-10-12,200.95,201.51,203.88,200.42
2016-10-11,201.85,200.10,202.20,198.31
2016-10-10,201.35,200.95,204.14,199.66
2016-10-07,201.00,196.61,201.32,195.80
2016-10-06,202.46,201.00,204.21,200.21
2016-10-05,212.24,208.46,213.15,208.12
2016-10-04,213.10,211.41,213.32,208.82
2016-10-03,212.30,213.70,215.67,208.25
2016-09-30,202.21,204.03,204.98,199.55
2016-09-29,205.60,200.70,207.33,200.58
2016-09-28,207.51,206.27,208.25,205.26
2016-09-27,209.65,205.81,209.98,204.61
2016-09-26,206.50,208.99,211.00,206.50
2016-09-23,205.99,207.45,210.18,205.67
2016-09-22,206.40,206.43,207.28,203.00
2016-09-21,206.37,205.22,207.00,201.56
2016-09-20,206.85,204.64,207.75,203.91
2016-09-19,207.00,206.34,209.43,205.00
2016-09-16,200.42,205.40,205.70,199.00
2016-09-15,196.49,200.42,202.52,196.40
2016-09-14,195.75,196.41,197.92,194.86
2016-09-13,197.06,196.05,198.49,193.45
2016-09-12,195.00,198.30,201.37,194.10
2016-09-09,199.09,194.47,199.92,193.70
2016-09-08,199.55,197.36,199.89,196.36
2016-09-07,205.50,201.71,206.50,200.71
2016-09-06,199.02,202.83,203.25,199.00
2016-09-02,202.33,197.78,203.20,196.20
2016-09-01,209.01,200.77,211.10,200.50
2016-08-31,210.43,212.01,212.60,208.65
2016-08-30,216.11,211.34,216.11,210.52
2016-08-29,220.15,215.20,220.40,215.00
2016-08-26,222.14,219.99,222.86,218.82
2016-08-25,223.11,220.96,223.80,220.77
2016-08-24,227.05,222.62,227.15,222.22
2016-08-23,224.32,224.84,228.49,222.80
2016-08-22,224.17,222.93,225.11,222.68
2016-08-19,223.54,225.00,225.17,222.53
2016-08-18,223.82,223.51,225.66,222.29
2016-08-17,224.33,223.24,224.83,222.80
2016-08-16,225.49,223.61,227.19,223.41
2016-08-15,226.02,225.59,229.50,224.93
2016-08-12,225.41,225.61,226.65,224.04
2016-08-11,226.17,224.91,227.57,223.41
2016-08-10,228.24,225.65,229.87,224.62
2016-08-09,226.82,229.08,231.54,226.65
2016-08-08,228.00,226.16,229.60,226.09
2016-08-05,230.00,230.03,232.00,227.40
2016-08-04,225.69,230.61,230.86,222.05
2016-08-03,227.37,225.79,229.70,224.21
2016-08-02,229.37,227.20,229.87,221.40
2016-08-01,235.50,230.01,236.63,229.38
2016-07-29,230.70,234.79,235.28,230.24
2016-07-28,227.95,230.61,230.76,226.60
2016-07-27,229.34,228.49,233.36,226.92
2016-07-26,227.69,229.51,230.00,225.30
2016-07-25,222.27,230.01,231.39,221.37
2016-07-22,221.99,222.27,224.50,218.88
2016-07-21,226.00,220.50,227.85,219.10
2016-07-20,226.47,228.36,229.80,225.00
2016-07-19,225.00,225.26,229.10,224.75
2016-07-18,219.64,226.25,227.09,218.30
2016-07-15,222.52,220.40,222.75,219.64
2016-07-14,223.12,221.53,224.94,221.05
2016-07-13,225.50,222.53,225.59,220.29
2016-07-12,224.10,224.65,227.50,223.22
2016-07-11,219.96,224.78,226.78,219.51
2016-07-08,217.80,216.78,219.81,214.50
2016-07-07,213.10,215.94,218.12,213.01
2016-07-06,210.00,214.44,215.23,209.00
2016-07-05,209.73,213.98,214.54,208.00
2016-07-01,206.14,216.50,218.24,206.00
2016-06-30,212.97,212.28,213.50,209.02
2016-06-29,205.13,210.19,211.78,203.00
2016-06-28,201.89,201.79,204.05,199.41
2016-06-27,190.86,198.55,198.81,187.87
2016-06-24,190.05,193.15,195.12,189.73
2016-06-23,195.69,196.40,197.55,192.13
2016-06-22,199.47,196.66,205.95,195.75
2016-06-21,220.68,219.61,222.57,218.81
2016-06-20,219.50,219.70,223.75,218.23
2016-06-17,217.81,215.47,219.99,214.50
2016-06-16,217.42,217.93,218.04,213.50
2016-06-15,216.95,217.70,221.90,215.13
2016-06-14,218.88,214.96,222.20,212.53
2016-06-13,219.50,217.87,225.77,217.66
2016-06-10,227.39,218.79,227.97,218.42
2016-06-09,234.98,229.36,235.33,227.06
2016-06-08,233.80,235.52,240.85,232.61
2016-06-07,222.24,232.34,234.44,221.52
2016-06-06,218.00,220.68,220.90,215.45
2016-06-03,220.00,218.99,221.94,218.01
2016-06-02,219.59,218.96,219.91,217.11
2016-06-01,221.48,219.56,222.40,216.89
2016-05-31,223.04,223.23,224.75,221.50
2016-05-27,224.99,223.04,225.93,220.75
2016-05-26,220.50,225.12,225.26,219.05
2016-05-25,217.91,219.58,221.36,216.51
2016-05-24,216.60,217.91,218.74,215.18
2016-05-23,219.87,216.22,222.60,215.86
2016-05-20,216.99,220.28,220.55,216.35
2016-05-19,213.62,215.21,216.79,207.30
2016-05-18,209.15,211.17,215.31,207.75
2016-05-17,209.05,204.66,209.82,204.02
2016-05-16,208.15,208.29,213.15,207.92
2016-05-13,207.78,207.61,211.20,206.70
2016-05-12,211.44,207.28,211.67,203.66
2016-05-11,207.59,208.96,215.48,206.05
2016-05-10,207.55,208.69,209.47,205.00
2016-05-09,215.72,208.92,216.15,206.80
2016-05-06,210.87,214.93,216.37,208.11
2016-05-05,228.46,211.53,228.64,209.79
2016-05-04,230.29,222.56,234.46,220.40
2016-05-03,237.36,232.32,238.91,231.62
2016-05-02,241.50,241.80,243.19,234.82
2016-04-29,248.14,240.76,248.43,237.81
2016-04-28,249.85,247.71,253.43,247.44
2016-04-27,252.75,251.47,255.00,249.40
2016-04-26,252.05,253.74,255.73,249.39
2016-04-25,253.01,251.82,257.38,250.76
2016-04-22,248.89,253.75,254.00,245.71
2016-04-21,248.99,248.29,250.90,246.91
2016-04-20,246.26,249.97,253.66,241.50
2016-04-19,253.12,247.37,254.37,241.25
2016-04-18,252.23,253.88,258.31,251.66
2016-04-15,251.31,254.51,254.60,249.12
2016-04-14,253.00,251.86,256.84,251.05
2016-04-13,248.51,254.53,255.50,247.33
2016-04-12,249.50,247.82,251.80,243.63
2016-04-11,251.00,249.92,258.99,245.30
2016-04-08,260.50,250.07,260.82,248.02
2016-04-07,266.45,257.20,269.34,254.51
2016-04-06,253.97,265.42,267.74,253.45
2016-04-05,240.50,255.47,256.56,240.00
2016-04-04,249.12,246.99,252.12,243.64
2016-04-01,244.83,237.59,247.90,233.25
2016-03-31,229.34,229.77,237.42,225.01
2016-03-30,235.09,226.89,235.50,226.50
2016-03-29,229.89,230.13,232.38,225.33
2016-03-28,231.61,230.26,234.81,225.00
2016-03-24,215.78,227.75,228.89,215.00
2016-03-23,232.37,222.58,234.73,222.03
2016-03-22,237.21,234.24,238.99,232.56
2016-03-21,235.34,238.32,239.88,235.00
2016-03-18,229.10,232.74,234.48,228.06
2016-03-17,221.47,226.38,228.50,220.00
2016-03-16,218.00,221.93,222.58,217.02
2016-03-15,214.27,218.34,218.97,211.50
2016-03-14,212.65,215.15,216.72,210.64
2016-03-11,207.93,207.50,209.42,205.33
2016-03-10,210.00,205.18,213.29,200.67
2016-03-09,204.52,208.72,209.37,202.79
2016-03-08,203.50,202.60,207.50,202.20
2016-03-07,197.68,205.29,209.70,197.40
2016-03-04,198.00,201.04,204.03,197.50
2016-03-03,188.28,195.74,197.42,184.22
2016-03-02,183.73,188.34,188.52,181.50
2016-03-01,194.25,186.35,195.95,182.70
2016-02-29,192.40,191.93,196.35,189.22
2016-02-26,188.70,190.34,192.00,185.00
2016-02-25,178.65,187.43,188.52,175.20
2016-02-24,172.75,179.00,179.50,167.84
2016-02-23,176.16,177.21,181.73,173.68
2016-02-22,170.12,177.74,178.91,169.85
2016-02-19,163.66,166.58,167.49,162.50
2016-02-18,172.42,166.77,172.95,164.77
2016-02-17,159.00,168.68,169.34,156.68
2016-02-16,158.70,155.17,162.95,154.11
2016-02-12,155.00,151.04,157.01,143.70
2016-02-11,152.00,150.47,163.26,147.00
2016-02-10,150.50,143.67,154.97,141.74
2016-02-09,142.32,148.25,159.79,141.05
2016-02-08,157.10,147.99,157.15,146.00
2016-02-05,171.30,162.60,173.00,157.74
2016-02-04,170.70,175.33,175.98,166.99
2016-02-03,183.59,173.48,183.94,170.18
2016-02-02,192.42,182.78,193.12,180.23
2016-02-01,188.76,196.94,199.52,182.75
2016-01-29,189.95,191.20,193.74,188.08
2016-01-28,190.79,189.70,191.28,182.41
2016-01-27,192.38,188.07,193.26,185.77
2016-01-26,196.70,193.56,197.82,188.88
2016-01-25,200.06,196.38,203.57,195.88
2016-01-22,204.80,202.55,205.50,199.03
2016-01-21,201.55,199.97,203.23,195.02
2016-01-20,199.40,198.70,201.28,191.25
2016-01-19,208.71,204.72,210.47,200.78
2016-01-15,198.97,204.99,205.07,197.25
2016-01-14,202.21,206.18,210.00,193.38
2016-01-13,212.01,200.31,212.65,200.00
2016-01-12,211.60,209.97,213.74,205.31
2016-01-11,214.01,207.85,214.45,203.00
2016-01-08,217.86,211.00,220.44,210.77
2016-01-07,214.19,215.65,218.44,213.67
2016-01-06,220.00,219.04,220.05,215.98
2016-01-05,226.36,223.43,226.89,220.00
2016-01-04,230.72,223.41,231.38,219.00
2015-12-31,238.51,240.01,243.45,238.37
2015-12-30,236.60,238.09,243.63,235.67
2015-12-29,230.06,237.19,237.72,229.55
2015-12-28,231.49,228.95,231.98,225.54
2015-12-24,230.56,230.57,231.88,228.28
2015-12-23,232.18,229.70,233.45,228.13
2015-12-22,234.99,229.95,236.55,229.63
2015-12-21,231.69,232.56,235.83,231.08
2015-12-18,232.89,230.46,235.90,229.29
2015-12-17,233.94,233.39,237.76,229.81
2015-12-16,222.10,234.51,234.88,220.73
2015-12-15,221.82,221.09,222.22,218.00
2015-12-14,217.51,218.58,220.92,214.87
2015-12-11,225.24,217.02,225.75,216.64
2015-12-10,224.71,227.07,228.49,223.64
2015-12-09,226.70,224.52,227.50,220.72
2015-12-08,227.52,226.72,228.80,224.20
2015-12-07,227.70,231.13,235.63,226.15
